SK_ID_CURR,TARGET
102519,0.09495225495949028
102522,0.07754712026548863
102545,0.09076101238533144
102549,0.11809088028230003
102562,0.047677421869378435
102563,0.08665108980758972
102568,0.1582067883997346
102582,0.12188002557328344
102592,0.05282837771252582
102597,0.11266906943713136
102605,0.10369007842066662
102614,0.08507551490897998
102617,0.11600760079225983
102634,0.08107218598616076
102652,0.0761042838168168
102655,0.04068340336760622
102671,0.08886036838794877
102694,0.1197061281873037
102701,0.10311997566495347
102703,0.04852511934091347
102704,0.06833156559288253
102713,0.04513196220020148
102720,0.14044903754008037
102731,0.06545038219986787
102733,0.09120098488162913
102749,0.12985397271392962
102755,0.08466174685759599
102763,0.0646830330449421
102770,0.10964744314159873
102772,0.14480999763974559
102799,0.12569039966381157
102838,0.07409301420119317
102854,0.0777522432624937
102862,0.152931868508089
102863,0.0942140317296558
102867,0.05757079357017457
102868,0.06115313957269206
102878,0.1040417628863551
102887,0.11713382577915145
102898,0.17751621088453887
102904,0.10316412147628637
102912,0.14502150105962597
102919,0.07116952285570535
102927,0.07746839875245343
102932,0.10847968567995843
102933,0.19029483355757945
102935,0.06995969646036239
102958,0.1307124052160802
102969,0.11119088442507724
102971,0.07599944264232207
102975,0.07614377417549922
102979,0.10199501326203331
102982,0.04357670694514009
102987,0.12301920997999735
102989,0.10623706209558885
102995,0.11673749344225771
102996,0.08478183167212285
103000,0.07706754554261376
103001,0.10511421650997409
103004,0.10882357247709187
103010,0.08161937158175296
103025,0.15917138719431873
103029,0.10604851424721835
103046,0.12756709611387437
103056,0.07586576552023366
103062,0.14597437856398932
103078,0.1009641613206491
103083,0.04624624289085016
103092,0.12578392492581977
103096,0.11187894281406803
103097,0.12804449984879113
103102,0.18647924903139654
103112,0.1186667752709636
103132,0.07520320255232833
103144,0.11287844780894586
103145,0.08053858655375017
103146,0.0640412074130791
103147,0.14580879500401744
103158,0.09308526107791157
103171,0.13854622757629784
103173,0.06063845609947092
103184,0.09534925004094726
103195,0.11618534081359161
103196,0.0661937483112285
103206,0.0576044308429912
103230,0.11280791503744514
103231,0.15341683145445115
103232,0.10299829998487094
103239,0.13509761915488722
103240,0.11672524292504047
103243,0.07952020818749798
103252,0.13128776203424838
103258,0.08782144602923779
103259,0.1079832902197329
103279,0.07123280841993063
103280,0.04490133184385515
103286,0.08263467780799212
103287,0.22254386161622136
103290,0.07562194459049619
103298,0.11786668068495205
103315,0.04392047818829883
103319,0.053446834015143045
103334,0.15830157487566499
103336,0.12022073031275833
103345,0.1031124432481896
103368,0.07502048826034158
103371,0.17370571021591313
103377,0.08615384481539548
103398,0.06656007104569586
103404,0.07424453956976977
103408,0.1217585296437706
103410,0.0770228519602489
103418,0.05567047202218009
103420,0.1373673788880631
103432,0.11503227864567298
103433,0.06432172331666905
103436,0.05932901021191101
103440,0.0816501336052226
103453,0.07885873877314784
103459,0.12079852156295422
103460,0.10037597074042506
103461,0.05197354614089652
103462,0.13262758426846386
103473,0.13096605277435278
103474,0.05542268292674456
103475,0.13660084082929572
103478,0.17143207463385604
103480,0.12739010627353947
103484,0.05306711132903175
103494,0.10468538566650941
103513,0.11864748751264488
103515,0.08913559083799365
103516,0.21281530077369032
103525,0.12578320764726
103541,0.17726209294348313
103544,0.06114517754339104
103562,0.19315149122308065
103570,0.2842985410611535
103572,0.18821104590074847
103574,0.07582518664857106
103575,0.10414475013796724
103591,0.15614863738125453
103594,0.07764558776530169
103609,0.07211864058198572
103613,0.07637882421156844
103614,0.09003356912791353
103615,0.08594172066762956
103624,0.12883303526465203
103625,0.24414653337842904
103628,0.14157139738828273
103629,0.059444068246882684
103647,0.0876452063582028
103648,0.14298388646715834
103651,0.07740882082571642
103658,0.05294751214782361
103668,0.10033609263338132
103669,0.08971835957368839
103676,0.1327437358500608
103682,0.07589958108826246
103683,0.0733613124062185
103689,0.057162017966754616
103725,0.05316600059344537
103733,0.10985270211571418
103744,0.04343748768280936
103762,0.13640862071382834
103771,0.19829542643412754
103773,0.04259947701224469
103783,0.13915702086591483
103784,0.12406251611131387
103808,0.06305118752397508
103812,0.08990491615707266
103813,0.12546258763179066
103814,0.07653756992585155
103818,0.1937983835900737
103824,0.09943417911194476
103828,0.05694788724225285
103830,0.14522334773303466
103840,0.06212873050747078
103842,0.1400858205471307
103847,0.17544567906290245
103848,0.1295098537311809
103851,0.05629908598825444
103854,0.20191110314820152
103857,0.25324470391930975
103861,0.04470609767383081
103862,0.10641702230839943
103865,0.12892101905783343
103870,0.05529215735937916
103876,0.06660426272268495
103891,0.24773088781335073
103908,0.062396743029970586
103914,0.11124973974741208
103918,0.11708848188954449
103940,0.0877653154911859
103963,0.14305571635833653
103966,0.1234070034843398
103971,0.15176758415699615
103980,0.11189554530793731
103984,0.10090086562525627
103985,0.07439158274257607
103998,0.20072938799872456
104019,0.06780687325820853
104026,0.06453004125104736
104035,0.13135623493369727
104044,0.06949851206129364
104045,0.09374102562712051
104047,0.10509256413490883
104051,0.07209719795446928
104058,0.10377474274661816
104063,0.05747476817295931
104066,0.09360946377498641
104087,0.03368572525956767
104089,0.09830351718842918
104095,0.07837835155982108
104098,0.1694625986450459
104104,0.05239191515790117
104110,0.1548125186293848
104120,0.09545691708026736
104122,0.051040194843766866
104131,0.0814230446658126
104132,0.14365881434799083
104135,0.06938683034266133
104136,0.09457709671421671
104149,0.09891629657636924
104150,0.09206353335969558
104156,0.14840134499864463
104165,0.15259167093526058
104175,0.1010703415628962
104179,0.16709577878484053
104184,0.13326545047627056
104206,0.07291061657767839
104216,0.16892265304167048
104230,0.20032129412084798
104257,0.03874460744768541
104272,0.06588924680456419
104273,0.11965860600764694
104278,0.05345065563262342
104294,0.12955145986407057
104295,0.10651673682907227
104297,0.061899082494730924
104298,0.10619377605625333
104308,0.12335840188440382
104318,0.0753310436097997
104319,0.08496039902812343
104320,0.16032617094603993
104327,0.15105425266726016
104334,0.09973343002593425
104344,0.11601076725521224
104350,0.07075369937453112
104351,0.12233336367431874
104354,0.11276171696725103
104369,0.16220554718950775
104376,0.11087418935322298
104381,0.08962972280394914
104384,0.09768986870830515
104391,0.07112769957810378
104394,0.0946611627177443
104398,0.2008664833029749
104402,0.06782494934587989
104408,0.1015751969753153
104409,0.06839220203331828
104410,0.20424750089681404
104412,0.1053342559225638
104417,0.14083975382657254
104424,0.10377808486741934
104426,0.07006611839004064
104435,0.09990164130300157
104445,0.08786837695256981
104458,0.04133324796856366
104460,0.08610221963637817
104466,0.07555271991916185
104472,0.15387414897521862
104473,0.12669793705627605
104479,0.05276858107573101
104480,0.07004181681585739
104482,0.16209262249992992
104499,0.04568821069957659
104501,0.04842626035188085
104502,0.07593638551747785
104506,0.11132084039829222
104510,0.05010953964841106
104512,0.12546508466547737
104520,0.1628234940695829
104528,0.14719729650713598
104529,0.09994890957465682
104541,0.11233893997907575
104578,0.08194406364428829
104584,0.08951894195109572
104588,0.14633406438823557
104602,0.12473875774945839
104610,0.07402852097689742
104611,0.09458210388810137
104618,0.12076639860635947
104620,0.08486684141209092
104622,0.046329043369831464
104624,0.06957733645624246
104625,0.13237824128267672
104634,0.15962086812099388
104639,0.12577840049115246
104646,0.06765592714604682
104647,0.07231081895977447
104652,0.06148532347976895
104670,0.1140720287511598
104677,0.0831799778316737
104685,0.14535694189425535
104691,0.10393966462157996
104696,0.09390442077850007
104699,0.06670784189317475
104712,0.16965810761279843
104714,0.08874666962814015
104717,0.1052704307284604
104718,0.06839908461374233
104740,0.06214081958723277
104741,0.11474924846308515
104743,0.044582222644275145
104744,0.11646085108582782
104747,0.1220845330534321
104767,0.09261974546055637
104772,0.30946486382739097
104776,0.18489377781126315
104779,0.06905997158895819
104814,0.08762386065411516
104815,0.07218506250560773
104830,0.12420650782955456
104831,0.14132147684589325
104833,0.12748450371013767
104839,0.06370671672947854
104840,0.07295308360000623
104860,0.1315787704119817
104861,0.05042632779425666
104866,0.09686761911685825
104870,0.07742039642862066
104877,0.12535645283068658
104878,0.06228498168528213
104879,0.08653274244913095
104880,0.09648168375861135
104899,0.08590731887936734
104906,0.06710937851245662
104907,0.13490044467376489
104913,0.10348268872009041
104916,0.13683539655860685
104921,0.11125468691040256
104930,0.10057678860064768
104931,0.13597826536141994
104936,0.0973171292061584
104937,0.09707309691492703
104942,0.0723072397881562
104943,0.08463062675535747
104969,0.13356794247794238
104972,0.22147133039209294
104988,0.1275281818308021
105013,0.0979967350861121
105015,0.10489190937647272
105019,0.09504905142272212
105027,0.11406102486149555
105030,0.1073924639515989
105035,0.2578309375480532
105041,0.07750764754794548
105051,0.13904900466466602
105056,0.0851778110182719
105067,0.29244018367445834
105071,0.14802658153937712
105072,0.07918631314963911
105074,0.17443802352226231
105091,0.13257050994535727
105101,0.06735623673630513
105103,0.08875133583782549
105134,0.09574618793283374
105139,0.10537071124708638
105142,0.17353440768357042
105146,0.10342662872149913
105163,0.08771338401236649
105168,0.1597771070314046
105172,0.04205253478996925
105176,0.173949890942359
105195,0.1000036992419067
105196,0.19602584196846787
105197,0.0605101159417653
105203,0.10533971704963661
105223,0.1205867068519848
105227,0.1325698326862598
105228,0.04687008946866666
105230,0.1697456899871821
105231,0.19425982492152674
105239,0.07551784822629341
105242,0.11485484509249544
105244,0.0923369776487311
105245,0.12152541486448513
105248,0.06310386548415511
105249,0.09560946422523633
105266,0.1652720093497785
105271,0.1954484990648623
105276,0.14107622265242328
105282,0.09804699295322726
105292,0.10984060809756996
105297,0.04249865891600856
105332,0.153055844853353
105333,0.07755516722900516
105343,0.07448982742320082
105344,0.048533134798526036
105345,0.14891030567786728
105357,0.09792548335210016
105359,0.08351008904224021
105366,0.07495974812799219
105367,0.10895432939106851
105370,0.034622731247994386
105377,0.11453472388052277
105390,0.07944968599929482
105399,0.05989061497558326
105403,0.09632303900408948
105404,0.07726018027991235
105414,0.06834206681569514
105417,0.09412129717349484
105425,0.1992598324880522
105452,0.08702056936508047
105454,0.11730433235059093
105456,0.1340968117254465
105470,0.12286558442764188
105471,0.06354271158189088
105483,0.09619953743671578
105493,0.11487530439488898
105508,0.17313886392690617
105514,0.11798283381812412
105515,0.05104803939769096
105528,0.20117555392938422
105529,0.08126242231099276
105531,0.08667049538395431
105532,0.08663182702453855
105558,0.04442646010477151
105574,0.08639475200713759
105578,0.049532310305020165
105584,0.21263860107145346
105595,0.14590533834611707
105617,0.13033190517271143
105618,0.08295232831582344
105621,0.0769614045145678
105625,0.10189711705015946
105629,0.1157955966089962
105630,0.058601755792760266
105634,0.06152363848370303
105635,0.09871009726785718
105641,0.13861443194374712
105647,0.11066468507566843
105648,0.10774569907933196
105655,0.07055339061143624
105657,0.07219901900291392
105672,0.14215267757664737
105678,0.10031061761965585
105682,0.09051550094950672
105691,0.08899338284707192
105692,0.07859295522705885
105706,0.16103292892039806
105712,0.12172174861796835
105720,0.11227070025256138
105734,0.0686741820105877
105735,0.09776651098979258
105736,0.10312467516843112
105737,0.0621393681349289
105738,0.17332817744670778
105740,0.14151163363584057
105744,0.04858455559737199
105747,0.10138996335549716
105749,0.1397443901499166
105754,0.10295100476009572
105758,0.060229005534541746
105760,0.11323355607381022
105767,0.1136785201979736
105784,0.15516749126192428
105791,0.11377423472205184
105802,0.09445911941079409
105807,0.19625849570440715
105809,0.07871434615245483
105816,0.12618685953662556
105817,0.04910633698526195
105824,0.18097456030431378
105832,0.10919159311217348
105856,0.07920620463722616
105865,0.09229000258033195
105899,0.09283469968234549
105906,0.05111848816448064
105916,0.09781313168706135
105923,0.1402921656634264
105937,0.11245367922478357
105965,0.06080058390915428
105966,0.10324248442551452
105968,0.07106946362437734
105973,0.0773203577611818
105976,0.14437871132273017
105978,0.06236612571318742
105979,0.0768044596798635
105991,0.1256682140830086
105998,0.08294640259076409
105999,0.09565670905775826
106000,0.17228093709409342
106001,0.12675377326284779
106010,0.09071875681237568
106011,0.1009361792492565
106013,0.15768198717169188
106015,0.08851182826382432
106026,0.054369917727594426
106032,0.08251351110313589
106035,0.1122757310226619
106040,0.1028711138579707
106041,0.14964758805911924
106044,0.060973525958587266
106053,0.14859601073003595
106054,0.06901316455609585
106065,0.19688977823948778
106081,0.09685472213349068
106083,0.1013735250330272
106087,0.07828361098143104
106090,0.12752051751122773
106101,0.046408232084803616
106102,0.14739301192845683
106109,0.08516482740839576
106116,0.07846783900769266
106150,0.052840610103367776
106155,0.22409538135269558
106166,0.07327472941729608
106176,0.08802322952211886
106189,0.059573999074147004
106199,0.17801918297843075
106205,0.10155357458506703
106206,0.10215709204827042
106211,0.08579132936972897
106214,0.0625064433549042
106216,0.10130764568210288
106217,0.0987082297396913
106225,0.11072008886957965
106249,0.07519495004674694
106256,0.09885005833451098
106258,0.09535262688410014
106261,0.10332083196394357
106262,0.13480909085320497
106264,0.045453558153128494
106271,0.11688963182040236
106276,0.07055346902932143
106277,0.1159802472841643
106286,0.13709439439542803
106293,0.05745384693464055
106295,0.06720226760406939
106296,0.10635472099769483
106297,0.16476364373508692
106298,0.0967864534827783
106311,0.07145483121321784
106314,0.12307703985008708
106320,0.13497098180815084
106334,0.12044164513269837
106346,0.09877794528999137
106347,0.06885484329807769
106349,0.09527103987369047
106354,0.14132079484375237
106360,0.041528475700361
106373,0.12873859166502494
106377,0.08976623279209296
106386,0.14407514296630963
106387,0.11340124461622629
106391,0.0457109947886905
106401,0.18744811438778408
106411,0.16507788648995603
106413,0.15031560660235885
106426,0.12142006122743805
106427,0.08901588394938666
106428,0.20950688052366095
106434,0.1099542226167422
106438,0.10541562085794326
106440,0.11114915479993388
106441,0.06277951544507646
106452,0.15965564602414717
106453,0.09287331906975461
106454,0.08841444215758375
106457,0.12586097246212768
106484,0.07707512224340213
106488,0.24131198467812967
106491,0.1192981154932795
106514,0.11919729165141772
106527,0.11793657905484803
106528,0.061717372344937675
106529,0.04011796983924408
106534,0.13512862764823919
106550,0.17096165554135603
106577,0.08307405408639662
106585,0.15028001335240956
106590,0.05401572027972978
106607,0.07819135982968672
106610,0.11705146163376555
106611,0.09407686175833818
106612,0.14489628640935057
106624,0.08169225136110628
106631,0.05656392204699567
106647,0.2868499292090988
106660,0.17814490594875243
106674,0.07707392222379261
106687,0.07332129983743087
106712,0.10538011394748634
106713,0.0918234786371027
106717,0.0990869506372822
106720,0.1558792510214898
106721,0.12730208377587318
106724,0.09101646779529673
106735,0.11521797545421673
106739,0.08448397544724105
106740,0.10920160789647815
106754,0.07814809017923598
106760,0.2342689277366375
106761,0.10926695977730522
106784,0.11680996795501017
106787,0.09641790885580309
106797,0.05628141753303478
106798,0.09729107539901743
106802,0.15459382647551853
106803,0.14814807576913902
106804,0.25943520234952844
106805,0.06355149080651343
106810,0.1654266131688509
106812,0.13809732307109462
106813,0.06337825284396074
106817,0.07543989656472948
106822,0.10284496026065412
106823,0.07975515844154694
106827,0.059259581091108036
106841,0.09182288675564987
106851,0.10361295201249564
106852,0.12204122817769453
106853,0.20901130999646708
106854,0.27797363583650875
106861,0.11033237317670044
106873,0.11981888515685232
106877,0.07249301949123697
106878,0.07614653667768816
106881,0.13038132960371904
106900,0.05733652366321616
106906,0.08483605877495133
106907,0.09224042161791975
106914,0.12645040297987523
106916,0.09410715824478488
106924,0.0659138548836388
106931,0.064069688988878
106936,0.10134858466803404
106937,0.10602382235034469
106938,0.0937879693508618
106939,0.13531846112946125
106943,0.07304680547366849
106944,0.09446508639322033
106967,0.10191582238761286
106980,0.11664525076671493
106986,0.08053381338287717
106987,0.07863489233412149
106990,0.06196577627886567
107013,0.04483925276129205
107023,0.10180592441490004
107033,0.08756087382541208
107037,0.13333321571776607
107048,0.10260115883746974
107071,0.10503181107249288
107081,0.045404758911895944
107113,0.10361789528832958
107130,0.0843021900797042
107131,0.07697219939320574
107145,0.10748190255848873
107156,0.11540462682347596
107219,0.08765821603155678
107222,0.15815685078113378
107223,0.35344064886166815
107232,0.17642798380268937
107245,0.11179002192617798
107246,0.04630316160665252
107247,0.07109098853274066
107256,0.06629605371630642
107259,0.06446951740294662
107260,0.03715842688976143
107279,0.21151571703749455
107280,0.07093038014667422
107281,0.11521098425601489
107285,0.08123310115607285
107329,0.12163636414028688
107337,0.09828172685241082
107349,0.09279014266459015
107350,0.08380883664660584
107351,0.06234178944644574
107359,0.24847267892200492
107391,0.13794746678716915
107394,0.1363176356761091
107395,0.05618383559204339
107406,0.11891173400215957
107416,0.14204484961491146
107417,0.08187420732563966
107418,0.07904561154681623
107419,0.08718213433365841
107444,0.06738174566178722
107445,0.09919467585864086
107446,0.11158713085669314
107460,0.13713613805942354
107470,0.09157894250994439
107475,0.09620543605279584
107520,0.07472980302137908
107526,0.11033866090138778
107527,0.057048875263572156
107530,0.04582595638081009
107532,0.16643635882193267
107534,0.133257322666363
107535,0.11216528310945892
107554,0.16222497674343336
107556,0.0663421165220108
107559,0.11423134393945719
107561,0.059798975469286725
107564,0.07888010754009035
107566,0.11095713177343981
107571,0.098516035371988
107590,0.13668120276216386
107602,0.12900248675452336
107625,0.1368569678027649
107626,0.2408976873466527
107635,0.06644461421488748
107636,0.07944272428834323
107645,0.11127177939561897
107652,0.18654644221094005
107655,0.05680848175744337
107668,0.05738978361212423
107670,0.06692336086929586
107677,0.034013848726593736
107680,0.12760138857186154
107683,0.12436194499199994
107684,0.07734177860822293
107691,0.10341617173068615
107692,0.13066929418756912
107703,0.1280917549626582
107709,0.053518775408312055
107710,0.07936754658242323
107721,0.15853127344290155
107725,0.1455597698804225
107727,0.17761090269136384
107739,0.08577127801011265
107740,0.14739778246066867
107741,0.10780286989524498
107747,0.07952194337765871
107765,0.20119006607260978
107768,0.06608054550624849
107775,0.13081173143174832
107782,0.16882727011083837
107790,0.09634334036169362
107801,0.09675643969675583
107807,0.05881150724626187
107811,0.11747651830412222
107817,0.13376672220486494
107826,0.08205238918161321
107838,0.12903711730884776
107839,0.0925641177623056
107843,0.0840729687374939
107847,0.06837063405984084
107849,0.12335435827250307
107850,0.11979856211721329
107867,0.1351028307610485
107871,0.10521677331932973
107908,0.09087375397196751
107913,0.1350741971845575
107927,0.09636747211006641
107931,0.05640128827605663
107955,0.052031760599227185
107962,0.10100358636062855
107977,0.07173274656500661
107978,0.09861462071781027
107993,0.06467756066596421
108010,0.11090280419239976
108016,0.1224071059765261
108018,0.20263694835207938
108027,0.14195789563794295
108045,0.12631494242598287
108069,0.17628978261785208
108082,0.10266774646173403
108089,0.09835206185202029
108092,0.07362555846243798
108106,0.06024880331813018
108112,0.10822352754593645
108120,0.13323267203554717
108122,0.24925840215629272
108135,0.12223294872553798
108170,0.0718319604745202
108171,0.08261708986837855
108177,0.03905873366054344
108180,0.13197778965505688
108183,0.07452112488370406
108184,0.054473925233292565
108185,0.11504931942766942
108192,0.11857168749119328
108195,0.1340299469682905
108196,0.1640654928603355
108218,0.06772971920087865
108219,0.19266492787276338
108243,0.13474544346249137
108249,0.05285959888314096
108251,0.03334491702254847
